,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
4943,6082216987,"19:07, 18 lutego 2021",33800.0,BMW,Seria 1,118i Sport Line Shadow,F20/F21 (2011-),1499.0,136.0,120000,Kompakt,Polska,Automatyczna,Benzyna,2017,5.0,5.0,Biały,Używane
4944,6082436614,"19:05, 18 lutego 2021",16900.0,Kia,Sorento,3.5 V6,I (2002-2009),3497.0,195.0,193999,SUV,Holandia,Automatyczna,Benzyna,2004,5.0,5.0,Czarny,Używane
4945,6082436334,"19:05, 18 lutego 2021",48800.0,Mercedes-Benz,Vito,120 CDI Extralang DPF,W639 (2003-2014),2987.0,204.0,247989,Minivan,Niemcy,Automatyczna,Diesel,2010,4.0,5.0,Biały,Używane
4946,6080085027,"19:05, 18 lutego 2021",49900.0,Lexus,GS,Nie podano,III (2004-2011),3456.0,295.0,298425,Sedan,Polska,Automatyczna,Hybryda,2009,4.0,5.0,Szary,Używane
4947,6081258657,"19:04, 18 lutego 2021",45900.0,Volkswagen,Caddy,2.0 TDI Comfortline,IV (2015-2020),1968.0,102.0,102000,Kombi,Polska,Manualna,Diesel,2016,5.0,5.0,Srebrny,Używane
4948,6081259114,"19:04, 18 lutego 2021",45899.0,Volkswagen,Caddy,2.0 TDI Comfortline,IV (2015-2020),1968.0,102.0,102000,Kombi,Polska,Manualna,Diesel,2016,5.0,5.0,Srebrny,Używane
4949,6082436596,"19:04, 18 lutego 2021",24900.0,Nissan,Juke,Nie podano,I (2015-2019),1461.0,110.0,188300,SUV,Nie podano,Manualna,Diesel,2011,5.0,5.0,Szary,Używane
4950,6081263121,"19:03, 18 lutego 2021",14900.0,Suzuki,Swift,1.3,IV (2004-2010),1328.0,92.0,146500,Auta miejskie,Nie podano,Manualna,Benzyna,2009,5.0,5.0,Czerwony,Używane
4951,6081559394,"19:03, 18 lutego 2021",21900.0,Dodge,Journey,2.0 CRD,Nie podano,1968.0,140.0,167500,SUV,Belgia,Manualna,Diesel,2010,5.0,5.0,Szary,Używane
4952,6080621596,"19:03, 18 lutego 2021",35900.0,Hyundai,i20,1.2 Classic +,II (2014-),1248.0,84.0,68000,Auta miejskie,Polska,Manualna,Benzyna,2016,5.0,5.0,Biały,Używane
4953,6082435572,"19:03, 18 lutego 2021",7290.0,Chevrolet,Kalos,Nie podano,Nie podano,1399.0,94.0,126498,Auta miejskie,Niemcy,Manualna,Benzyna,2005,5.0,5.0,Srebrny,Używane
4954,6077219094,"19:02, 18 lutego 2021",71900.0,BMW,X6,xDrive50i,E71 (2008-2014),4395.0,407.0,120290,SUV,Nie podano,Automatyczna,Benzyna,2009,5.0,4.0,Czarny,Używane
4955,6077847104,"19:02, 18 lutego 2021",9999.0,Toyota,Avensis,1.8 VVT-i Sol,II (2003-2009),1794.0,129.0,278000,Kombi,Nie podano,Manualna,Benzyna+LPG,2004,5.0,5.0,Czarny,Używane
4956,6082436390,"19:01, 18 lutego 2021",48900.0,Mercedes-Benz,CLS,500 7G-TRONIC,C219 (2004-2010),5461.0,387.0,176000,Coupe,Stany Zjednoczone,Automatyczna,Benzyna,2008,4.0,4.0,Czarny,Używane
4957,6081602060,"18:59, 18 lutego 2021",57500.0,Toyota,Avensis,2.0 D-4D Premium,III (2009-),1995.0,143.0,126900,Kombi,Polska,Manualna,Diesel,2017,5.0,5.0,Czarny,Używane
4958,6082436400,"18:58, 18 lutego 2021",14999.0,Opel,Vectra,1.8 Cosmo,C (2002-2008),1796.0,122.0,177000,Sedan,Nie podano,Manualna,Benzyna,2006,5.0,5.0,Inny kolor,Używane
4959,6082436374,"18:58, 18 lutego 2021",31900.0,Volkswagen,Polo,1.4 TDI BMT Highline,V (2009-2014),1422.0,90.0,56000,Auta miejskie,Nie podano,Manualna,Diesel,2016,5.0,5.0,Czarny,Używane
4960,6082435616,"18:57, 18 lutego 2021",59900.0,Ford,Kuga,2.0 TDCi 4WD Titanium,II (2012-),1997.0,150.0,120500,SUV,Nie podano,Manualna,Diesel,2015,5.0,5.0,Czerwony,Używane
4961,6081240260,"18:57, 18 lutego 2021",19900.0,Citroën,C5,2.0 HDi Exclusive,III (2008-),1997.0,163.0,192589,Kombi,Szwajcaria,Manualna,Diesel,2010,5.0,5.0,Inny kolor,Używane
4962,6080322810,"18:57, 18 lutego 2021",28999.0,Opel,Corsa,Nie podano,E (2014-2019),1400.0,75.0,109000,Auta miejskie,Polska,Manualna,Benzyna,2016,5.0,5.0,Zielony,Używane
4963,6075941775,"18:57, 18 lutego 2021",79999.0,Renault,Talisman,1.6 Energy TCe Zen EDC,Nie podano,1618.0,150.0,28000,Kombi,Polska,Automatyczna,Benzyna,2018,5.0,5.0,Szary,Używane
4964,6082254227,"18:56, 18 lutego 2021",31300.0,Ford,Focus,1.5 TDCi Trend,Mk3 (2010-),1498.0,120.0,152000,Kombi,Polska,Manualna,Diesel,2016,5.0,5.0,Czarny,Używane
