,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
5442,6082823409,"19:44, 1 marca 2021",6800.0,Citroën,C5,Nie podano,II (2004-2008),2179.0,136.0,279904,Sedan,Francja,Manualna,Diesel,2004,5.0,5.0,Brązowy,Używane
5443,6082822463,"19:44, 1 marca 2021",59900.0,Honda,Civic,1.8 Lifestyle (Honda Connect+),IX (2011-),1798.0,142.0,128000,Kompakt,Nie podano,Manualna,Benzyna+LPG,2015,5.0,5.0,Szary,Używane
5444,6082488185,"19:44, 1 marca 2021",38900.0,BMW,X1,Nie podano,E84 (2009-2015),1997.0,245.0,57000,SUV,Stany Zjednoczone,Automatyczna,Benzyna,2015,5.0,5.0,Inny kolor,Używane
5445,6082800535,"19:43, 1 marca 2021",54999.0,Citroën,C4 Grand Picasso,1.6 THP MoreLife S&S EAT6,II (2013-),1598.0,165.0,92000,Minivan,Polska,Automatyczna,Benzyna,2015,5.0,7.0,Szary,Używane
5446,6081463919,"19:43, 1 marca 2021",12500.0,Volkswagen,Golf Plus,1.9 TDI Comfortline,Nie podano,1896.0,105.0,316000,Minivan,Nie podano,Manualna,Diesel,2007,5.0,5.0,Czarny,Używane
5447,6082628708,"19:42, 1 marca 2021",44900.0,BMW,Seria 5,520d Touring Sport-Aut,F10/F11 (2009-2017),1995.0,184.0,199000,Kombi,Nie podano,Automatyczna,Diesel,2011,5.0,5.0,Czarny,Używane
5448,6082823412,"19:42, 1 marca 2021",7800.0,Opel,Combo,Nie podano,C (2001-2011),1686.0,77.0,237000,Minivan,Niemcy,Manualna,Diesel,2002,5.0,5.0,Inny kolor,Używane
5449,6081384778,"19:42, 1 marca 2021",252000.0,BMW,Seria 3,330e M Sport sport,G20 (2019-),1998.0,184.0,5,Sedan,Nie podano,Automatyczna,Hybryda,2020,5.0,5.0,Szary,Nowe
5450,6082377636,"19:40, 1 marca 2021",66900.0,Audi,A4,2.0 TDI Sport,B9 (2015-),1968.0,150.0,208000,Kombi,Belgia,Manualna,Diesel,2017,5.0,5.0,Szary,Używane
5451,6082147324,"19:40, 1 marca 2021",96900.0,Škoda,Octavia,Nie podano,IV (2020-),1498.0,150.0,1,Sedan,Polska,Manualna,Benzyna,2020,5.0,5.0,Niebieski,Nowe
5452,6082151096,"19:40, 1 marca 2021",109900.0,Škoda,Superb,Nie podano,III (2015-),1498.0,150.0,1,Kombi,Polska,Manualna,Benzyna,2020,5.0,5.0,Czarny,Nowe
